Date,Open,High,Low,Close,Adj Close,Volume
5/21/1997,84.6875,84.984375,83.65625,84.28125,54.381641,1208000
5/22/1997,84.375,84.46875,83.5625,84,54.200165,907600
5/23/1997,84.375,85.21875,84.15625,84.78125,54.704281,644400
5/27/1997,84.375,85.53125,84.265625,85.125,54.926075,1531000
5/28/1997,85.125,85.453125,84.515625,85.109375,54.915993,716700
5/29/1997,85.09375,85.25,84.5,84.609375,54.593388,1282700
5/30/1997,83.21875,85.5625,83.125,85.15625,54.946259,2143300
6/2/1997,85.34375,85.5,84.71875,84.78125,54.704281,1479100
6/3/1997,84.40625,85.4375,84.34375,84.5,54.522816,1562100
6/4/1997,84.53125,84.75,84.078125,84.40625,54.462315,1063100
6/5/1997,84.59375,85.3125,84.421875,84.71875,54.663963,1180800
6/6/1997,84.59375,86.4375,84.59375,86.375,55.732601,1511100
6/9/1997,86.4375,86.875,86.34375,86.8125,56.014923,1823400
6/10/1997,86.84375,87.40625,86.5,87.078125,56.186321,1217500
6/11/1997,87,87.40625,86.828125,87.28125,56.317364,1673800
6/12/1997,87.875,89,87.5625,88.96875,57.406223,4273300
6/13/1997,89.0625,90,88.90625,89.71875,57.890137,2132900
6/16/1997,89.75,90,89.46875,89.75,57.910313,800400
6/17/1997,89.4375,90.234375,88.9375,89.625,57.829662,2048100
6/18/1997,89.125,89.625,88.96875,89.3125,57.628033,1971900
6/19/1997,89.609375,90.5,89.375,90.234375,58.222878,2029900
6/20/1997,89.9375,90.34375,89.5,89.578125,58.024483,1396900
6/23/1997,89.40625,89.90625,87.34375,87.40625,56.617657,3991500
6/24/1997,88.25,89.875,88,89.625,58.054852,4895100
6/25/1997,89.484375,90.25,87.9375,89,57.649998,4708900
6/26/1997,88.84375,89.625,87.6875,88.5625,57.3666,2569900
6/27/1997,88.96875,89.71875,88.6875,88.90625,57.589272,2617900
6/30/1997,88.90625,89.46875,87.875,88.3125,57.204674,2384900
7/1/1997,88.5,89.5625,88.390625,89.34375,57.872662,1749000
7/2/1997,89.5625,90.8125,89.21875,90.8125,58.824051,1961800
7/3/1997,91.875,92.15625,91.46875,92.0625,59.633739,2539100
7/7/1997,92.375,92.5,90.90625,91.125,59.026478,1158600
7/8/1997,91.25,92.1875,91.1875,92.078125,59.643867,3396500
7/9/1997,92.3125,92.375,90.03125,91.0625,58.985962,5390300
7/10/1997,91.125,91.84375,90.484375,91.46875,59.249123,2072200
7/11/1997,91.59375,92.1875,91.375,91.78125,59.451576,2258900
7/14/1997,91.890625,92.3125,91.21875,92.0625,59.633739,3186400
7/15/1997,92.3125,92.765625,91.46875,92.53125,59.937366,2983100
7/16/1997,93.125,94.09375,92.890625,93.75,60.726803,2621300
7/17/1997,93.625,93.8125,92.78125,93.28125,60.423203,1794800
7/18/1997,93.015625,93.21875,91.0625,91.296875,59.137798,3961900
7/21/1997,91.28125,91.59375,90.6875,91.3125,59.147938,3810300
7/22/1997,91.6875,93.796875,91.625,93.734375,60.716702,4243400
7/23/1997,93.9375,94.484375,93.53125,93.65625,60.666073,3204300
7/24/1997,93.9375,94.265625,92.6875,94.09375,60.949455,4152700
7/25/1997,94.5625,94.8125,93.625,94.03125,60.909,2364800
7/28/1997,94.25,94.5625,93.5,93.96875,60.868523,2794700
7/29/1997,93.625,94.46875,93.421875,94.28125,61.070946,2737100
7/30/1997,94.5,95.625,94.40625,95.40625,61.799671,4839800
7/31/1997,95.40625,96.03125,95.03125,95.3125,61.738926,2138700
8/1/1997,95.5,95.71875,93.8125,94.9375,61.496048,7077700
8/4/1997,94.78125,95.546875,94.40625,95.1875,61.657959,2339500
8/5/1997,95.09375,95.6875,94.90625,95.25,61.698444,1466700
8/6/1997,95.4375,96.53125,95.0625,96.03125,62.204491,2478200
8/7/1997,96.5,96.625,95.125,95.3125,61.738926,3641900
8/8/1997,94.3125,94.75,92.40625,93.375,60.483917,7113100
8/11/1997,93.75,94.28125,92.625,94.0625,60.929268,6355900
8/12/1997,94.21875,94.546875,92.46875,92.5625,59.957607,6132500
8/13/1997,93.6875,93.84375,91.46875,92.28125,59.775433,6982300
8/14/1997,93.09375,93.3125,91.71875,92.625,59.998116,3462700
8/15/1997,92.125,92.125,89.625,89.78125,58.156025,4907100
8/18/1997,90.375,91.78125,89.34375,91.78125,59.451576,5638900
8/19/1997,92.21875,92.90625,91.53125,92.84375,60.139771,3802800
8/20/1997,92.9375,94.3125,92.609375,94.25,61.050694,3564600
8/21/1997,94.125,94.25,92.09375,92.59375,59.97789,5392600
8/22/1997,91,92.734375,90.5625,92.5625,59.957607,8087800
8/25/1997,92.78125,93.40625,91.84375,92.21875,59.734943,3888000
8/26/1997,92,92.5625,90.703125,90.859375,58.854393,4290000
8/27/1997,91,91.96875,90.40625,91.40625,59.208664,5484300
8/28/1997,91.1875,91.9375,90,90.015625,58.30785,4287900
8/29/1997,90.125,91.109375,89.71875,90.375,58.540638,2652300
9/2/1997,90.6875,93.359375,90.59375,93.3125,60.443462,7294000
9/3/1997,93.296875,94,92.75,92.8125,60.119564,2812500
9/4/1997,93.0625,93.71875,92.75,93.40625,60.504108,2473700
9/5/1997,93.96875,94.4375,92.59375,93.140625,60.332092,3663300
9/8/1997,93.71875,94,93.3125,93.546875,60.595272,803500
9/9/1997,93.21875,94.28125,92.90625,93.59375,60.625595,1885200
9/10/1997,93.125,93.5,91.65625,91.65625,59.370602,3623700
9/11/1997,91.78125,91.90625,90.25,91.1875,59.066948,7055900
9/12/1997,92,92.96875,90.9375,92.65625,60.018353,6708000
9/15/1997,92.65625,93.3125,92.1875,92.5,59.917107,2060500
9/16/1997,93.3125,95.28125,93.03125,94.8125,61.415058,6979000
9/17/1997,95.375,95.5,94.5,94.8125,61.415058,2220000
9/18/1997,95,96.375,94.96875,95.21875,61.678185,5045400
9/19/1997,94.65625,95.359375,94.40625,95.03125,61.782555,1566400
9/22/1997,95.5,96.203125,95.21875,95.5625,62.127934,3259000
9/23/1997,95.5625,95.703125,94.75,95.125,61.84351,1872800
9/24/1997,95.375,96.109375,94.28125,94.34375,61.335575,2793100
9/25/1997,94.25,94.75,93.625,93.6875,60.908947,6327800
9/26/1997,94.4375,94.8125,94.1875,94.46875,61.416847,3995800
9/29/1997,94.5,95.5625,94.15625,95.375,62.006046,2065000
9/30/1997,95,95.6875,94.375,94.375,61.355919,4137600
10/1/1997,95.25,95.8125,94.78125,95.625,62.168556,3567500
10/2/1997,95.53125,96.1875,95.3125,96.15625,62.513969,2577500
10/3/1997,97.46875,97.75,95.34375,96.640625,62.828876,6499900
10/6/1997,97.3125,97.609375,96.90625,97.28125,63.245327,2272100
10/7/1997,97.53125,98.5,97.203125,98.1875,63.834511,1832800
10/8/1997,98.359375,98.375,96.734375,97.5,63.387558,4439400
10/9/1997,96.78125,97.609375,96.21875,97.15625,63.16407,3607600
10/10/1997,96.3125,96.984375,96.25,96.875,62.981243,2858100
10/13/1997,97.34375,97.546875,96.71875,96.96875,63.042175,1760300
10/14/1997,97.46875,97.5,96.1875,97,63.062481,2235700
10/15/1997,96.3125,97.0625,96.28125,96.78125,62.920273,2601700
10/16/1997,97.3125,97.5,95,95.25,61.92474,9488100
10/17/1997,95.015625,95.375,93,94.28125,61.294945,8151300
10/20/1997,94.84375,95.75,94.15625,95.625,62.168556,3636400
10/21/1997,96.21875,97.5,96.03125,97.484375,63.377396,5225400
10/22/1997,97.34375,97.390625,96.53125,96.84375,62.960873,4485200
10/23/1997,94.9375,95.75,94.28125,94.9375,61.721615,8054100
10/24/1997,96.15625,96.15625,93.671875,94,61.11211,6778700
10/27/1997,93.015625,93.9375,86.84375,87.1875,56.683086,10840700
10/28/1997,84.375,92.875,84.375,92.21875,59.954082,19548000
10/29/1997,92.5,93.75,91.28125,91.96875,59.791523,10134400
10/30/1997,90.625,92.5625,89.75,89.9375,58.47094,9772900
10/31/1997,91.8125,92.5,90.4375,92.0625,59.852497,7072700
11/3/1997,93.1875,94.375,92.875,94,61.11211,5548500
11/4/1997,93.875,94.4375,93.28125,94,61.11211,3455700
11/5/1997,94.1875,95.28125,93.84375,94.3125,61.315266,4774900
11/6/1997,94.03125,94.34375,93.5,93.953125,61.081657,3679800
11/7/1997,92.375,93.25,91.4375,92.9375,60.421318,10606800
11/10/1997,93.625,93.84375,92,92.375,60.055656,4347900
11/11/1997,92.6875,93.0625,92.03125,92.40625,60.075993,3212400
11/12/1997,91.625,92.71875,90.375,90.5,58.836658,6775300
11/13/1997,91.46875,92.15625,90.09375,91.8125,59.689926,8589600
11/14/1997,92.3125,93.390625,91.609375,93.0625,60.50264,5827900
11/17/1997,94.375,95.3125,94.03125,94.78125,61.620018,5149900
11/18/1997,94.8125,95.09375,93.890625,94.1875,61.234032,3433600
11/19/1997,93.6875,95.0625,92.75,94.65625,61.538742,4387900
11/20/1997,95.3125,96.53125,95.28125,96.09375,62.473297,4822700
11/21/1997,96.625,96.8125,95.65625,96.75,62.899979,5436500
11/24/1997,96,96.34375,94.625,95,61.762226,4337200
11/25/1997,95.625,95.8125,94.65625,95.25,61.92474,4525000
11/26/1997,95.875,95.984375,95.3125,95.53125,62.107586,2681100
11/28/1997,95.75,96.25,95.59375,95.625,62.168556,1564700
12/1/1997,96.21875,98.09375,96.03125,98.09375,63.773563,4850900
12/2/1997,97.6875,97.984375,97.25,97.5,63.387558,1974900
12/3/1997,97.625,98.53125,96.875,97.78125,63.570396,3302500
12/4/1997,98.5,98.71875,97.375,97.6875,63.509441,2872500
12/5/1997,97.375,99,97.125,98.9375,64.322128,3458800
12/8/1997,98.96875,99,98.25,98.65625,64.139267,2289200
12/9/1997,98.21875,98.59375,97.625,98.0625,63.753262,1703000
12/10/1997,97.5625,97.84375,96.46875,97.21875,63.204666,3558400
12/11/1997,96.3125,96.59375,95.3125,95.5625,62.127934,5072800
12/12/1997,96.4375,96.5,94.90625,95.75,62.249836,4478400
12/15/1997,96.25,97.109375,95.875,96.71875,62.879673,4674700
12/16/1997,97.21875,97.8125,96.875,97.3125,63.265652,2885800
12/17/1997,97.84375,97.875,96.703125,96.8125,62.940624,2236300
12/18/1997,96.9375,96.9375,95.21875,95.875,62.331078,4658300
12/19/1997,94.53125,95.875,92.375,94.78125,61.865219,8556000
12/22/1997,95.4375,95.90625,94.5625,95.390625,62.262978,5136800
12/23/1997,95.4375,95.625,93.53125,93.6875,61.151299,4436500
12/24/1997,94.4375,94.4375,93.25,93.40625,60.967731,2019200
12/26/1997,94.125,94.125,93.40625,93.78125,61.212505,941800
12/29/1997,94.59375,95.71875,94.4375,95.625,62.415958,2080000
12/30/1997,95.9375,97.25,95.84375,97.125,63.395031,3616000
12/31/1997,96.875,97.625,96.6875,97.0625,63.35424,4359500
1/2/1998,97.3125,97.65625,96.53125,97.5625,63.680603,2360900
1/5/1998,97.84375,98.4375,96.78125,97.78125,63.823376,4191800
1/6/1998,97.25,97.28125,96.1875,96.21875,62.803474,3154900
1/7/1998,96.09375,96.71875,95.21875,96.46875,62.966732,4424200
1/8/1998,96.3125,96.3125,95.375,95.625,62.415958,3831000
1/9/1998,95.25,95.5,91.90625,92.3125,60.253845,10258800
1/12/1998,91.125,94.1875,90.90625,94,61.355274,12097900
1/13/1998,94.625,95.375,94.21875,95.3125,62.211979,5224900
1/14/1998,95.6875,95.96875,94.71875,95.75,62.497551,3770400
1/15/1998,95.5,95.75,94.8125,94.953125,61.977394,2875400
1/16/1998,96.25,96.6875,95.65625,96.3125,62.864719,4374800
1/20/1998,96.6875,98.015625,96.5,97.875,63.884552,5091700
1/21/1998,97.21875,97.6875,96.15625,96.9375,63.272617,4699400
1/22/1998,96.15625,96.875,95.875,96.078125,62.71167,4543400
1/23/1998,96.5,96.78125,95,95.9375,62.619919,6350300
1/26/1998,96.375,96.734375,95.40625,95.875,62.579117,4362900
1/27/1998,95.8125,97.5,95.65625,96.84375,63.211422,7044200
1/28/1998,97.40625,98.109375,97.1875,97.71875,63.78257,4268600
1/29/1998,97.84375,99.5625,97.5625,98.25,64.129311,8007700
1/30/1998,98.78125,98.96875,98,98.3125,64.170143,3649100
2/2/1998,99.90625,100.5,99.75,99.9375,65.230774,5756300
2/3/1998,100,100.8125,99.71875,100.6875,65.720329,2759600
2/4/1998,100.28125,101.15625,99.9375,100.5625,65.638687,3374000
2/5/1998,101.3125,101.59375,100.03125,100.5,65.597908,5076200
2/6/1998,101,101.625,100.6875,101.625,66.332253,5701200
2/9/1998,101.71875,101.75,100.71875,101.28125,66.10788,2322200
2/10/1998,101.4375,102.46875,101.1875,102.25,66.740189,3660400
2/11/1998,102.09375,102.34375,101.703125,102.15625,66.678986,4073200
2/12/1998,101.71875,102.9375,100.875,102.59375,66.964561,5024700
2/13/1998,102.1875,102.515625,101.875,102,66.576996,2101300
2/17/1998,102.8125,103.09375,102.15625,102.5,66.903358,3055500
2/18/1998,102.3125,103.484375,102.28125,103.4375,67.515297,3007400
2/19/1998,103.25,103.40625,102.75,102.890625,67.158333,3387800
2/20/1998,103.15625,103.71875,102.375,103.65625,67.658104,3707000
2/23/1998,104.25,104.25,103.34375,104.0625,67.923195,3227800
2/24/1998,103.90625,104.09375,102.9375,103.25,67.392899,3386800
2/25/1998,103.75,104.875,103.625,104.53125,68.229202,3481800
2/26/1998,104.4375,105.21875,104.1875,105.125,68.61676,3187600
2/27/1998,104.96875,105.53125,104.53125,105.125,68.61676,3442900
3/2/1998,105.25,105.75,104.625,104.90625,68.473953,4252300
3/3/1998,104.53125,105.625,104.53125,105.5,68.861511,3349200
3/4/1998,105.09375,105.40625,104.4375,104.8125,68.412743,4404100
3/5/1998,103.5,104.4375,103.15625,103.84375,67.780441,7268000
3/6/1998,104.5625,105.9375,104.4375,105.9375,69.147072,6896300
3/9/1998,105.53125,106.21875,105.25,105.5625,68.902306,3362800
3/10/1998,106.21875,106.84375,105.9375,106.5625,69.555,5481900
3/11/1998,106.96875,107.3125,106.78125,107.0625,69.881386,3439600
3/12/1998,107.09375,107.59375,106.5,107.5,70.166954,3191300
3/13/1998,107.84375,108,106.875,107.09375,69.901772,2879400
3/16/1998,107.84375,108.375,107.53125,108.25,70.656487,3223600
3/17/1998,108.3125,108.5625,107.65625,108.5625,70.860451,4581900
3/18/1998,108.25,108.96875,108.03125,108.96875,71.125656,1944100
3/19/1998,108.96875,109.375,108.65625,109.25,71.309196,2554800
3/20/1998,109.5625,110.1875,108.875,109.875,71.923195,3123300
3/23/1998,109.71875,110.3125,109.40625,109.625,71.759575,4453100
3/24/1998,110.0625,110.8125,109.9375,110.5625,72.373245,3333600
3/25/1998,111.40625,111.53125,109.1875,110.15625,72.107277,4597600
3/26/1998,109.875,110.75,109.625,110.09375,72.066391,3333500
3/27/1998,110.75,110.78125,109,109.625,71.759575,2611300
3/30/1998,109.625,110.09375,108.96875,109.5625,71.718651,3108700
3/31/1998,110.15625,111.1875,109.75,109.9375,71.964127,5926500
4/1/1998,110.3125,111.078125,109.40625,110.828125,72.547112,2929000
4/2/1998,110.9375,112.25,110.75,112.03125,73.334656,3920900
4/3/1998,112.34375,112.8125,111.84375,112.59375,73.702873,3787600
4/6/1998,113.25,113.375,111.6875,111.6875,73.109657,4550500
4/7/1998,111.75,111.9375,110.15625,110.9375,72.618729,5583700
4/8/1998,111.21875,111.28125,109.75,110.3125,72.209595,4854800
4/9/1998,110.5625,111.28125,110.53125,111.1875,72.782364,4481200
4/13/1998,111.375,111.375,110,110.875,72.577805,4350200
4/14/1998,111.125,111.8125,110.90625,111.8125,73.191483,3279100
4/15/1998,111.96875,112.125,111.15625,112.125,73.396027,3867200
4/16/1998,111.3125,111.5,110.5,110.8125,72.536903,7177900
4/17/1998,110.71875,112.4375,110.4375,112.28125,73.498291,5688800
4/20/1998,112,112.5625,111.875,112.25,73.477859,3688300
4/21/1998,112.4375,113.15625,111.90625,112.78125,73.825607,4573200
4/22/1998,112.875,113.4375,112.8125,113.09375,74.030197,2386100
4/23/1998,112.625,113,111.75,112,73.314217,5062000
4/24/1998,111.75,112.46875,110.34375,110.8125,72.536903,11039700
4/27/1998,109.375,109.6875,107.625,108.71875,71.166336,14510200
4/28/1998,109.78125,109.8125,108.125,108.5625,71.064049,6511400
4/29/1998,109.03125,109.96875,108.4375,109.3125,71.555,7703100
4/30/1998,110.5625,111.921875,110.40625,111.34375,72.884613,8684500
5/1/1998,111.75,112.59375,111.3125,112.59375,73.702873,4008800
5/4/1998,112.71875,113.3125,112.15625,112.3125,73.518799,4537200
5/5/1998,112,112.15625,111.125,111.53125,73.00737,5146400
5/6/1998,112.125,112.125,110.1875,110.21875,72.148224,5526100
5/7/1998,110.5,110.5625,109.34375,109.34375,71.575455,6940400
5/8/1998,110,111.375,110,111.125,72.741455,7951000
5/11/1998,111.5625,112.21875,110.375,110.75,72.495956,6336300
5/12/1998,110.8125,111.96875,110.34375,111.9375,73.2733,6045200
5/13/1998,112.0625,112.5625,111.59375,112.21875,73.45742,4441500
5/14/1998,111.53125,112.6875,111.34375,111.65625,73.089218,4187500
5/15/1998,112,112.21875,110.8125,111.03125,72.680077,6716100
5/18/1998,110.71875,111.59375,109.828125,110.59375,72.393677,4847200
5/19/1998,111,111.6875,110.78125,111.34375,72.884613,5918700
5/20/1998,112.09375,112.5,110.875,112.40625,73.580177,5716600
5/21/1998,112.375,112.78125,111.3125,111.6875,73.109657,6301500
5/22/1998,111.75,112.0625,110.9375,111.25,72.82328,4862200
5/26/1998,112.09375,112.09375,109.1875,109.46875,71.657272,6899300
5/27/1998,108.53125,109.90625,107.578125,109.625,71.759575,10202600
5/28/1998,109.875,110.375,109.0625,110.125,72.086861,4907600
5/29/1998,110.625,110.8125,109.03125,109.03125,71.37085,4772600
6/1/1998,108.96875,110.21875,108.5625,109.53125,71.698196,6092200
6/2/1998,110,110.34375,109.15625,109.625,71.759575,6701100
6/3/1998,109.875,110.1875,107.875,107.875,70.614037,6445100
6/4/1998,108.25,110.0625,108.0625,109.875,71.923195,6566300
6/5/1998,110.375,112,109.875,112,73.314217,8463200
6/8/1998,111.9375,112.46875,111.65625,111.875,73.232384,4159900
6/9/1998,111.71875,112.421875,111.40625,112.21875,73.45742,2725300
6/10/1998,111.625,113.0625,111.25,111.5,72.986923,6186900
6/11/1998,111.4375,111.875,109.375,109.40625,71.616394,8056600
6/12/1998,109.875,110.4375,108.25,110.4375,72.291412,9779000
6/15/1998,108.8125,109.90625,107.5,107.53125,70.389023,10234200
6/16/1998,108.40625,109.21875,107.75,109.1875,71.473183,7471500
6/17/1998,110.15625,111.78125,109.9375,111.46875,72.966461,12057700
6/18/1998,111.1875,111.4375,110.75,110.96875,72.63916,3844600
6/19/1998,111.0625,111.234375,109.625,110.0625,72.275215,3549100
6/22/1998,110.25,111.0625,110.0625,110.59375,72.624031,5438300
6/23/1998,111.09375,112.0625,111,111.90625,73.48597,5004600
6/24/1998,112.15625,113.6875,111.609375,113.40625,74.47097,8291900
6/25/1998,113.90625,114.4375,112.8125,113.21875,74.347832,5854800
6/26/1998,113.3125,113.84375,113.125,113.6875,74.655617,4833100
6/29/1998,114.25,114.6875,113.796875,114.09375,74.922409,5953400
6/30/1998,113.90625,114.1875,113.0625,113.3125,74.409416,4284800
7/1/1998,114.0625,114.9375,113.625,114.625,75.271286,3489500
7/2/1998,114.71875,114.875,114.25,114.84375,75.414932,3503900
7/6/1998,114.78125,116,114.5625,116,76.17421,3144400
7/7/1998,115.984375,116.125,115.28125,115.78125,76.030571,4920700
7/8/1998,115.875,116.9375,115.75,116.625,76.584625,6875000
7/9/1998,116.28125,116.71875,115.625,115.84375,76.071617,6942500
7/10/1998,116.03125,116.9375,115.0625,116.46875,76.48204,7849700
7/13/1998,116.5625,116.84375,116.0625,116.5,76.502548,6555100
7/14/1998,116.9375,118.15625,116.9375,117.8125,77.364418,6983600
7/15/1998,118.0625,118.28125,117.53125,117.59375,77.220757,4977500
7/16/1998,117.6875,118.59375,117.0625,118.40625,77.754333,6315600
7/17/1998,118.625,119,118.3125,118.5625,77.856964,3539500
7/20/1998,118.75,119.234375,117.9375,118.5625,77.856964,2338400
7/21/1998,119,119,116.28125,116.5,76.502548,5518600
7/22/1998,116.34375,116.984375,115.53125,116.5,76.502548,10417300
7/23/1998,116.3125,116.59375,113.90625,114.1875,74.983971,15110900
7/24/1998,114.96875,115.09375,112.875,114.09375,74.922409,11540500
7/27/1998,113.625,115,112.84375,114.90625,75.455986,9600000
7/28/1998,114.4375,114.65625,111.875,112.96875,74.183647,13693000
7/29/1998,113.71875,114.125,112.25,112.53125,73.89637,7462400
7/30/1998,113.625,114.59375,113.40625,114.21875,75.004532,6821600
7/31/1998,114.34375,114.5,111.3125,111.78125,73.403862,7680500
8/3/1998,111.78125,112.421875,111.03125,111.3125,73.096069,10486500
8/4/1998,112.21875,112.21875,107,107,70.264145,15091600
8/5/1998,107.9375,108.875,105.59375,108.46875,71.228607,21718400
8/6/1998,108.125,109.5,107.5625,108.9375,71.536469,13084400
8/7/1998,109.6875,110.59375,108.46875,109.125,71.659546,12083800
8/10/1998,108.75,109.65625,108.1875,108.5,71.249146,6273000
8/11/1998,106.78125,107.4375,105.5,106.875,70.182068,14287100
8/12/1998,107.75,108.875,107.5,108.6875,71.372292,11158400
8/13/1998,108.8125,109.65625,107.375,107.375,70.510399,9073900
8/14/1998,108.34375,108.71875,105.78125,106.125,69.689552,8628500
8/17/1998,106,108.9375,105.5,108.375,71.167038,11290000
8/18/1998,109,110.59375,108.78125,110.375,72.480453,7603900
8/19/1998,111.09375,111.09375,109.625,110.09375,72.295715,6258600
8/20/1998,109.6875,110.40625,109.15625,109.4375,71.864761,7402800
8/21/1998,108.1875,108.71875,105.5,108.5625,71.290192,16685400
8/24/1998,109.25,109.9375,108.3125,109.25,71.741661,7201700
8/25/1998,110.375,111.25,108.640625,109.5,71.905838,9688300
8/26/1998,108.28125,109.625,107.75,108.875,71.495407,9339700
8/27/1998,107,107.5625,103.46875,103.75,68.129959,24887800
8/28/1998,104.96875,105.71875,102.15625,103.375,67.883705,23735900
8/31/1998,103.75,104.015625,95,96,63.040749,22563100
9/1/1998,96.0625,100.5625,93.625,100.0625,65.70845,24748500
9/2/1998,99.8125,101.75,98.78125,99.34375,65.236496,13843200
9/3/1998,97.625,99.375,96.75,98.5625,64.723419,17311300
9/4/1998,99.4375,99.8125,95.75,97.75,64.189926,17783800
9/8/1998,100.875,103,99.8125,103,67.637428,14746500
9/9/1998,102.75,103.125,100.4375,100.5,65.995728,12109700
9/10/1998,98.4375,99.34375,96.8125,98.5,64.682396,19889300
9/11/1998,98.1875,101.6875,97,101.6875,66.775566,20379800
9/14/1998,102.875,104.453125,102.09375,103.4375,67.924744,10686800
9/15/1998,102.875,104.3125,102.28125,104.0625,68.335121,8337900
9/16/1998,104.75,105.25,103.15625,105,68.950768,11024900
9/17/1998,102.25,103.03125,101.78125,102,66.980759,12945200
9/18/1998,102.375,102.40625,101.09375,102.09375,67.279121,7019200
9/21/1998,99.625,103.40625,98.9375,102.03125,67.23793,8834600
9/22/1998,103.5,103.65625,102.15625,102.875,67.793938,7270100
9/23/1998,103.875,107,103.78125,107,70.512314,13688500
9/24/1998,106.3125,106.8125,103.25,104.375,68.782425,11129500
9/25/1998,103.125,105.421875,102.625,104.25,68.700089,10247400
9/28/1998,105.3125,106.3125,104.25,105.1875,69.317917,8847800
9/29/1998,105.375,105.9375,103.375,104.9375,69.153137,10618100
9/30/1998,103.5,104.3125,101.375,101.75,67.052605,7908400
10/1/1998,100.03125,101.546875,98.09375,98.8125,65.116798,13335600
10/2/1998,98.875,100.875,97.21875,100.71875,66.373001,14351800
10/5/1998,99.59375,99.96875,96.34375,98.6875,65.034454,12807200
10/6/1998,100.75,101.28125,97.53125,98.59375,64.972626,12621000
10/7/1998,98.625,100.03125,95.75,97.125,64.004723,14348500
10/8/1998,94.5625,96.75,92.21875,96.59375,63.654644,20625000
10/9/1998,97,98.78125,94.0625,98.53125,64.93145,12708500
10/12/1998,100.625,101.4375,99.6875,99.96875,65.878777,9508500
10/13/1998,99.5625,100.40625,98.75,99.625,65.652222,6256800
10/14/1998,98.9375,101.8125,98.84375,100.5625,66.270027,8176900
10/15/1998,100.125,107.25,99.9375,105.96875,69.832718,20541100
10/16/1998,106.125,106.75,105,106,69.85331,16573900
10/19/1998,105.6875,106.8125,105.5,106.375,70.100456,7915900
10/20/1998,107.5625,108.796875,106.09375,107,70.512314,14611600
10/21/1998,106.875,107.625,105.875,106.625,70.265205,9178400
10/22/1998,106.78125,108.46875,106.15625,108.21875,71.315475,8277500
10/23/1998,107.96875,108,106.78125,106.84375,70.409363,6237200
10/26/1998,107.71875,108.46875,106.78125,107.625,70.924202,5838600
10/27/1998,108.4375,108.96875,106.28125,107,70.512314,10089700
10/28/1998,106.5625,107.53125,106.03125,106.8125,70.388718,5650600
10/29/1998,107.09375,109.4375,106.625,109.40625,72.098007,9625600
10/30/1998,110.125,110.90625,109.5,110,72.489281,9872800
11/2/1998,110.8125,111.875,110.1875,111.875,73.724922,6501400
11/3/1998,111.59375,111.8125,110.75,111.0625,73.189476,6866000
11/4/1998,112.46875,113.09375,111.09375,112.25,73.972023,8233600
11/5/1998,111.53125,113.9375,111.125,113.78125,74.981125,6841500
11/6/1998,113.46875,114.5625,113.3125,114.125,75.207642,5224800
11/9/1998,113.9375,114.25,112.5,113.3125,74.672226,6188700
11/10/1998,113,113.9375,112.25,113,74.466301,14015200
11/11/1998,113.8125,114,111.890625,112.25,73.972023,10922400
11/12/1998,112.3125,113.125,111.6875,112.125,73.889656,5457400
11/13/1998,112.21875,113.21875,112.125,113.21875,74.610428,5524600
11/16/1998,114.21875,114.359375,112.890625,114.0625,75.166451,6023700
11/17/1998,113.65625,115.625,113,114.0625,75.166451,9058900
11/18/1998,114.3125,115,113.5,114.75,75.619514,4567700
11/19/1998,115.28125,115.90625,114.625,115.75,76.278511,5249300
11/20/1998,116.359375,116.75,115.84375,116.625,76.855125,5562000
11/23/1998,117.46875,119.625,117.15625,119.375,78.667343,7151300
11/24/1998,119,119.65625,118.453125,118.625,78.173126,5323700
11/25/1998,118.9375,119.1875,118.21875,118.625,78.173126,4393500
11/27/1998,119.46875,119.71875,119.015625,119.5,78.749748,4557900
11/30/1998,119.015625,119.375,116.125,116.125,76.52562,8705400
12/1/1998,116.125,118.03125,115.21875,117.625,77.514114,8950600
12/2/1998,117.21875,117.90625,116,117.28125,77.287628,7495500
12/3/1998,117.25,118.3125,115.09375,115.34375,76.01078,12145300
12/4/1998,116.625,118.5,116.5,118.375,78.008415,10339500
12/7/1998,118.0625,119.46875,118,118.9375,78.379074,4290000
12/8/1998,118.53125,119.75,117.5,118.40625,78.028961,10102600
12/9/1998,118.6875,118.96875,117.875,118.625,78.173126,5327900
12/10/1998,118.84375,118.84375,116.71875,116.890625,77.030159,5966600
12/11/1998,116.4375,117.34375,115.5625,117.125,77.184601,8198200
12/14/1998,116.15625,116.40625,113.75,113.75,74.960533,9521400
12/15/1998,114.6875,116.75,114.53125,116.6875,76.896294,9631500
12/16/1998,117.125,117.125,115.75,116.53125,76.793335,7260000
12/17/1998,117.21875,118.59375,117.03125,118.390625,78.018646,6914700
12/18/1998,118.3125,119.125,117.875,118.5,78.350166,4802400
12/21/1998,119.25,121.34375,119,120.15625,79.445259,8580700
12/22/1998,120.40625,121.21875,119.1875,120.6875,79.796486,5461100
12/23/1998,121.1875,123.21875,120.8125,123.21875,81.470116,7791000
12/24/1998,123.15625,123.25,122.5,122.6875,81.118874,1507100
12/28/1998,123.25,123.3125,122,122.375,80.91227,4203600
12/29/1998,122.71875,124.484375,122.125,124.3125,82.193291,3935800
12/30/1998,123.9375,124.75,123.03125,123.3125,81.532097,6810700
12/31/1998,123.3125,123.9375,122.46875,123.3125,81.532097,6790500
